Chave|Nº Item|EAN|Reg. Anvisa|CódigoProd|NomeProd|NCM|Quantidade|Valor Unitário|Valor Total|Base ST Retido XML|ICMS ST XML|Alíquota|PMC|PMC 12|PMC 18|Concessão|Tipo Produto|Fator Redução
35180527849963000110550010001700241001694947|46|7896094905825|1781707680014|135079|BENEGRIPE MULTI 240ML|30049045|2.0|23.48|46.96|66.40|4.32|18|38.16|nc|nc|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001700241001694947|47|7896181908302|1121303400026|813436|MON.ISOSSORBIDA BIO 20MG 30 S|30049059|8.0|4.14|33.12|45.76|1.68|12|9.36|9.54|10.24|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|48|7896181909361|1121303260011|789685|CLOR DORZOLAMIDA BIOS 2% 5ML|30049099|3.0|16.33|48.99|90.63|5.73|12|51.25|52.51|56.35|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|49|7896206402778|1161802340028|911818|VANNAIR 6/200MCG 120 DS ASTRAZ|30049099|1.0|74.61|74.61|108.96|7.10|18|151.44|141.11|151.43|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001700241001694947|50|7896206404291|1161802400012|111922|VIMOVO 500MG+20MG 20 S|30049029|1.0|23.14|23.14|27.13|0.81|18|35.23|32.82|35.22|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001700241001694947|51|7896206407308|1161802490054|154526|SUC. METOPROLOL 25MG 30 S MED|30049039|4.0|9.81|39.24|65.48|3.60|12|16.69|16.69|17.9|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|52|7896206407445|1161802490097|165902|SUC. METOPROLOL 100MG 30 S MED|30049039|1.0|31.99|31.99|53.54|3.02|12|54.87|54.87|58.88|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|53|7896227800201||760603|EMPLASTRO SALONPAS GD 2UN|30051010|2.0|4.52|9.04|11.62|0.56|18|7.01|||||27.88
35180527849963000110550010001700241001694947|54|7896255716949|1055302890011|24059|SYNTHROID  25MCG 30 S ABBOTT|30043981|1.0|16.42|16.42|20.52|0.85|18|28.12|26.2|28.12|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|55|7896255767330|1055303440026|21725|COBAVITAL 16 S ABBOTT|30049069|1.0|10.08|10.08|13.71|0.74|18|15.96|14.76|15.96|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001700241001694947|56|7896331701036|1068900490068|75986|STILGRIP 50SACHE HERTZ|30039055|1.0|20.99|20.99|0.00|0.00|18|130.50|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|57|7896331701883||75119|FLUCOLIC 75MG 15ML HERTZ|30049099|6.0|1.75|10.50|0.00|0.00|18|18.86|||||25.56
35180527849963000110550010001700241001694947|58|7896331703221|1068900050025|199281|BACTODERM PDA 15G HERTZ|30039099|12.0|2.7|32.40|0.00|0.00|18|12.36|11.43|12.36|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|59|7896331704037|1068900130045|871707|SANASAR EMULS 100ML HERTZ|30049099|2.0|3.93|7.86|24.08|3.86|18|14.06|13|14.06|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|60|7896331706291||199299|ACNEBLOCK GEL 30G|33049990|3.0|2.9|8.70|0.00|0.00|18|37.16|||||25.56
35180527849963000110550010001700241001694947|61|7896422505673|1832600920024|68593|SIMETICONA MED 75MG 15ML|30049099|25.0|2.85|71.25|274.75|27.75|18|15.54|15.54|16.8|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|62|7896422506236|1832601100063|801480|DIPIRONA MED 500MG 20ML|30049069|2.0|3.03|6.06|19.54|1.84|12|13.95|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|63|7896422507264|1832602460020|762922|DICLOF COLEST MED 70MG 14 S|30049099|1.0|4.34|4.34|12.78|1.13|12|22.33|22.33|23.96|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|64|7896422507301|1832602610014|801092|CETOCON+BETA+NEO.MED CR 30G|30049077|9.0|6.14|55.26|180.90|17.19|12|28.37|28.37|30.68|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|65|7896422507738|1832601550026|759274|LOSARTANA POT MED 50MG 30 S|30039079|10.0|1.85|18.50|90.00|9.80|12|12.21|41.1|44.11|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|66|7896422514248|1832601820090|801910|MAL ENALAPRIL MED 10MG 30S|30049067|6.0|2.34|14.04|46.80|4.32|12|28.30|40.35|43.31|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|67|7896422515511|1832601560013|871749|CLOR PROPRANOLOL MED 10MG 30 S|30049036|3.0|0.82|2.46|7.32|0.66|12|4.24|4.24|4.56|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|68|7896422517447|1832600070047|904151|PREDNISONA MEDLEY 20MG 10 S|30049099|1.0|3.7|3.70|10.90|0.98|12|18.80|18.8|20.18|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|69|7896523200637|1438100230014|885459|ACICLOMED CR 10G CIMED|30039069|10.0|2.08|20.80|122.20|20.80|18|14.57|27.58|29.83|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|70|7896523202525|1438100040045|17939|MEBENIX 10ML CIMED|30039073|2.0|1.32|2.64|12.90|0.98|18|8.16|9.46|10.15|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|71|7896523206868|1438100880019|762062|DIAD 0,75MG 2 S CIMED|30033939|13.0|0.07|0.91|60.71|3.38|18|15.93|21.3|22.87|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|72|7896523207360|1438100510076|885913|NEVRALGEX 10x10 COMP CIMED|30049039|11.0|14.43|158.73|303.38|51.26|18|50.20|47.39|51.25|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|73|7896523210797|1438101330047|904995|BEPANTRIZ PDA 30GR CIMED|30039019|5.0|13.17|65.85|0.00|0.00|18|17.54|16.56|17.92|NEGATIVA|Específico|25.56
35180527849963000110550010001700241001694947|74|7896523211435|1438101510029|179010|PIROXICAM CIMED 20MG 15 S|30039089|2.0|0.5|1.00|34.56|0.38|12|19.11|29.03|31.16|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|75|7896523214351|1438101950029|186585|PANTOPRAZOL CIMED 20MG 28 S|30049099|4.0|3.9|15.60|120.12|1.24|12|41.35|98.55|105.77|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|76|7896523216478||823286|CIFLOGEX MEL LIMAO 12 S CIMED|30039099|10.0|0.37|3.70|12.50|1.30|18|11.37|||||27.88
35180527849963000110550010001700241001694947|77|7896637022439|1011800210022|27102|OTO XILODASE GTS 8ML APSEN   +|30049043|1.0|13.46|13.46|16.38|0.76|18|19.54|18.07|19.54|NEGATIVA|Novo (Referência)|27.88
35180527849963000110550010001700241001694947|78|7896641803871|1063902310058|55905|NEOSALDINA 20 S NYCOMED/OTC|30049069|3.0|11.46|34.38|52.89|3.87|18|20.29|nc|nc|NEGATIVA|Novo|27.88
35180527849963000110550010001700241001694947|79|7896658000485||679|DIPR.BETA+AC SAL PRATI PDA 30G|30049099|1.0|3.77|3.77|13.21|1.29|12|18.74|||||27.88
35180527849963000110550010001700241001694947|80|7896676402827|1029800490022|63966|KOLLAGENASE S/CLOR PD 30G CRIS|30049019|1.0|34.78|34.78|43.21|1.87|18|52.23|48.3|52.24|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|81|7896714200064|1558401690023|22061|NEO FEDIPINA 10MG 30 S|30049062|1.0|4.8|4.80|11.16|1.67|18|15.41|14.36|15.41|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|82|7896714202976|1046505030075|46631|CLANISTIL 15ML NQ|30049099|3.0|2.76|8.28|23.94|3.75|18|9.64|8.92|9.65|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|83|7896714205861|1046503770012|831701|VAL BETAMETASONA NQ  CR 30G|30043210|10.0|3.55|35.50|134.20|13.80|12|19.14|19.14|20.7|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|84|7896714210018|1558403800012|908426|DORALGINA 20 S NEO QUIMICA|30049069|26.0|2.69|69.94|114.66|11.18|18|17.72|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|85|7896714212098|1558401050040|831628|PREDNISONA NQ 20MG 20 S|30049099|4.0|5.47|21.88|75.80|8.96|12|32.99|32.99|35.4|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|86|7896714214405|1558401610011|877274|NAPROXENO NQ 550MG 10 S|30049029|4.0|4.28|17.12|48.12|4.32|12|17.06|17.85|19.15|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|87|7896714219301|1046500240019|809608|HISTAMIN 2MG 20 S NEO QUIMICA|30049099|5.0|3.45|17.25|40.50|6.05|18|9.91|9.16|9.91|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|88|7896714225616|1558401140031|877647|MAL DEXCL+BETA NQ 120ML|30049099|1.0|4.05|4.05|15.10|1.44|12|13.69|28.89|31.26|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|89|7896714225616|1558401140031|877647|MAL DEXCL+BETA NQ 120ML|30049099|7.0|4.05|28.35|105.70|10.08|12|13.69|28.89|31.26|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|90|7896714229843|1558403090015|104588|TARTAR.BRIMONIDINA NQ 5ML|30049079|6.0|8.32|49.92|177.18|17.46|12|50.16|50.15|53.83|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|91|7896714230504|1558403070014|908384|MASSAGEOL PDA 30GR NQ|30049099|1.0|5.01|5.01|14.32|2.26|18|17.50|16.19|17.51|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|92|7896714241821|1558404000011|135624|ACET CIPROT.+ETINILEST. NQ 21 COMP|30043999|1.0|5.57|5.57|9.81|0.63|12|17.15|17.14|18.4|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|93|7897076908452||1065|DROSPIRENONA+ETINIL. 21 S NOVA|30066000|1.0|12.52|12.52|27.04|1.98|12|46.78|||||27.88
35180527849963000110550010001700241001694947|94|7897595601766|1004702700116|811653|SINVASTACOR 10MG 30 S SANDOZ|30049059|2.0|2.59|5.18|7.80|0.66|18|19.29|17.97|19.29|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|95|7897851220823|1014600640197|120246|ZIPROL 40MG 28 S BALDACCI|30049069|1.0|17.35|17.35|40.60|4.95|18|56.09|99.7|107|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|96|7898075311854|1048100490115|885871|MAGNAZIA SUSP 240ML CIMED|30049099|4.0|5.35|21.40|80.48|13.64|18|25.86|24.59|26.59|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|97|7898100242719|1003800390075|908913|TYFLEN BEBE GTS 15ML BRASTERAP|30039055|5.0|2.15|10.75|5.55|0.25|18|20.48|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|98|7898133136047||2931|SEAKALM 260MG 20 S NATULAB|30049099|4.0|4.29|17.16|27.68|2.92|18|33.57|||||25.56
35180527849963000110550010001700241001694947|99|7898133139253|1384100490048|117119|HIDRALYTE 45 AGUA COCO 500ML|30039039|1.0|5.74|5.74|17.20|2.75|18|20.37|19.24|20.8|NEGATIVA|Específico|25.56
35180527849963000110550010001700241001694947|100|7898133139277|1384100490137|117127|HIDRALYTE 45 LARANJA 500ML|30039039|1.0|5.72|5.72|17.26|2.76|18|20.37|19.24|20.8|NEGATIVA|Específico|25.56
35180527849963000110550010001700241001694947|101|7898148291298|1256801510019|74104|CLOR METFOR.PRATI 850MG 30 S|30039059|18.0|2.03|36.54|86.40|6.84|12|4.89|16.29|17.47|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|102|7898148301669||114769|DICLOF SODIO PRATI 50MG 20 S|30049037|2.0|1.46|2.92|10.42|1.02|12|9.10|||||27.88
35180527849963000110550010001700241001694947|103|7898216361076|1410700270017|21428|ESCOPEN COMPOSTO 20 S PHARLAB|30043999|12.0|7.91|94.92|141.36|17.04|18|14.05|13|14.06|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|104|7898216366323|1410701080106|199620|SINVASTATINA PHARLAB 40MG 30 S|30049059|16.0|3.63|58.08|62.40|0.64|12|37.29|43.44|46.62|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|105|7898216369652|1410701010019|199638|VAL BETAMETASONA PHARLAB CR 30G|30049099|24.0|4.9|117.60|392.40|38.64|12|22.68|22.68|24.53|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|106|7898277712480||126185|LACTUGOLD XPE FR.VERM 120ML|21069030|2.0|5.29|10.58|||18|26.05|||||41.36
35180527849963000110550010001700241001694947|107|7898277712718||20743|BIO PANTOVIT 150ML ARTE NATIVA|21069030|3.0|2.3|6.90|||18|29.44|||||41.36
35180527849963000110550010001700241001694947|108|7898277713647||192716|PROTOKIDS BB 20ML|21069030|2.0|3.2|6.40|||18|15.01|||||41.36
35180527849963000110550010001700241001694947|109|7898623353244||187021|NARILIVRE 50ML MCG|30049099|17.0|2.92|49.64|62.56|6.63|18|25.60|||||41.36
35180527849963000110550010001700241001694947|110|7898636190027||168666|CICATRICURE AGUA MICELAR 200ML|34013000|1.0|18.98|18.98|16.02|0.96|18|37.16|||||41.36
35180527849963000110550010001700241001694947|111|7898916010052|1705600890059|114025|AZELAN GEL DERM 30G INTENDIS|30043999|1.0|41.75|41.75|55.74|2.49|18|64.63|59.75|64.63|NEGATIVA|Novo (Referência)|41.36
35180527849963000110550010001700241001694947|112|7898949409465||133421|PROCTAN POMADA 25GR|30049099|2.0|22.71|45.42|47.04|4.84|18|34.03|||||41.36
35180527849963000110550010001700241001694947|113|0000078911383||73296|DICLOR BETAISTINA  24MG 30 S EURO|30049069|10.0|6.92|69.20|190.20|16.10|12|26.73|||||41.36
35180527849963000110550010001700241001694947|114|7891010047702||6817|GLICLAZIDA 30MG 30 S RANBAXY|30049079|3.0|10.46|31.38|44.61|2.22|12|19.92|||||41.36
35180527849963000110550010001700241001694947|115|7891045035040|1021602480033|785766|MAGNESIA BISURADA 40 S WHITE|30049099|1.0|14.25|14.25|19.42|1.16|18|23.14|21.4|23.14|NEGATIVA|Específico|41.36
35180527849963000110550010001700241001694947|116|7891045043144||41707|CENTRUM HOMEM 30 S WYETH|21069030|1.0|34.98|34.98|||18|71.81|||||41.36
35180527849963000110550010001700241001694947|117|7891045043588|1211000560263|118570|ADVIL 400MG 16 S|30049029|1.0|22.27|22.27|12.91|0.83|18|37.61|nc|nc|NEGATIVA|Novo (Referência)|41.36
35180527849963000110550010001700241001694947|118|7891058004354|1130002580369|897637|ALLEGRA SUSP PED 150ML SANOF/A|30049069|2.0|47.89|95.78|115.60|4.88|18|66.75|61.71|66.75|NEGATIVA|Novo (Referência)|41.36
35180527849963000110550010001700241001694947|119|7891058013899||873604|DERMACYD BREEZE 200ML SAN/OTC|34012010|1.0|15.01|15.01|0.00|0.00|18|36.12|||||41.36
35180527849963000110550010001700241001694947|120|7891317001056|1004307720010|53595|ACETILCISTEINA EUR 100MG 16ENV|30049059|1.0|3.48|3.48|16.00|0.95|12|22.65|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|121|7891317001483|1004312140019|195479|CETOPROFENO EURO 20MG GTS 20ML|30049029|6.0|3.42|20.52|53.88|4.56|12|15.75|15.76|16.91|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|122|7891317424565|1004300370014|787606|MELOXICAM EUR 15MG 5X1 1.5ML|30049079|1.0|10.36|10.36|19.10|1.16|12|33.50|33.5|35.94|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|123|7891317431358|1004309520043|48876|ESPIRONOLACTONA EUR 25MG 30 S|30043220|10.0|4.17|41.70|113.60|10.90|12|19.78|19.77|21.22|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|124|7891317445300|1004309860014|48561|ALGESTONA+ESTRADIOL EUR 1X1ML|30043999|4.0|0.02|0.08|24.76|1.20|12|10.73|10.73|11.52|POSITIVA|Genérico|27.88
35180527849963000110550010001700241001694947|125|7891317457266|1004311240036|900878|DICLOR LEVOCETIR EURO 5MG 10 S|30049069|3.0|11.81|35.43|61.32|3.00|12|28.89|28.89|31.26|NEGATIVA|Genérico|41.36
35180527849963000110550010001700241001694947|126|7891721012969|1008903870089|824763|ROXFLAN 5MG 30 S MERCK|30049069|1.0|13.5|13.50|15.13|0.40|18|20.76|19.35|20.76|POSITIVA|Similar|16.16
35180527849963000110550010001700241001694947|127|7891721029394|1008900150158|150722|CITONEURIN 5000MCG 60COMP MERCK|30045090|1.0|84.95|84.95|101.95|3.64|18|138.39|128.95|138.4|POSITIVA|Específico|16.16
35180527849963000110550010001700241001694947|128|7893736010053|1071501900021|802777|ENXAK 12 S CAZI|30044990|3.0|7.14|21.42|39.36|4.08|18|15.47|14.6|15.79|NEGATIVA|Similar|25.56
35180527849963000110550010001700241001694947|129|7893736012897||74575|SENNALAX 100GR CAZI|30049099|1.0|13.96|13.96|18.19|0.93|18|34.71|||||25.56
35180527849963000110550010001700261001694968|1|7891045043571||880518|ADVIL EXTRA 400MG 12X3 S WYETH|30049029|2.0|50.64|101.28|58.98|3.80|18|85.44|||||25.56
35180527849963000110550010001700261001694968|2|7891058021900||53850|DACTIL OB 30 S SANOFI/AVENTIS|30049069|1.0|13.89|13.89|16.28|0.57|18|19.59|||||25.56
35180527849963000110550010001700261001694968|3|7891721020049|1008903920711|910786|LEVOTIROXINA SOD 112MCG 30 S M|30043981|5.0|6.07|30.35|41.15|3.25|12|14.32|14.31|15.36|POSITIVA|Genérico|27.88
35180527849963000110550010001700261001694968|4|7894916144216|1677304350161|140491|ATENOLOL LEG 50MG 30 COMP|30049042|2.0|2.64|5.28|20.28|2.06|12|17.72|18.26|19.6|POSITIVA|Genérico|27.88
35180527849963000110550010001700261001694968|5|7896004704135|1023505010016|759365|EMSCORT CR 30G|30049099|5.0|7.39|36.95|113.35|16.75|18|27.63|25.55|27.63|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|6|7896004803456|1023501450011|66985|NARIDRIN ADL GTS 15ML EMS|30043929|1.0|5.05|5.05|14.12|1.98|18|16.97|15.7|16.97|NEGATIVA|Novo|25.56
35180527849963000110550010001700261001694968|7|7896004803463|1023501450016|66993|NARIDRIN INF GTS 15ML EMS|30043929|1.0|4.86|4.86|13.36|1.87|18|16.33|15.11|16.33|NEGATIVA|Novo|25.56
35180527849963000110550010001700261001694968|8|7896006234524|1049711580020|930123|TANDRIFLAN 15 S UNIAO QUIMICA|30049037|10.0|2.37|23.70|147.60|25.20|18|14.96|17.95|19.41|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|9|7896006290285|1049711960141|197640|UNIPRAZOL 20MG 56 S U.Q|30049069|10.0|4.7|47.00|0.00|0.00|18|29.98|53.78|57.72|POSITIVA|Similar|16.16
35180527849963000110550010001700261001694968|10|7896083410552||148643|COGNITUS 225MG 60 CAPS|30049099|1.0|70.6|70.60|88.21|4.11|18|98.39|||||16.16
35180527849963000110550010001700261001694968|11|7896112140931|1037000760158|822262|IBUPRIL 300MG 20 S TEUTO|30049029|19.0|2.36|44.84|22.04|1.14|18|14.20|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|12|7896112148685|1037003210027|768465|PROFERGAN 25MG 20 S TEUTO|30049075|1.0|2.53|2.53|5.82|0.71|18|7.11|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|13|7896206407384|1161802490119|154955|SUC. METOPROLOL 50MG 30 S MED|30049039|3.0|19.67|59.01|98.58|5.43|12|33.50|33.5|35.94|POSITIVA|Genérico|27.88
35180527849963000110550010001700261001694968|14|7896212415618|1123633650057|816652|TYLENOL SINUS 500MG 24 S|30044200|1.0|11.96|11.96|14.46|0.54|18|16.62|15.37|16.63|NEGATIVA|Novo (Referência)|27.88
35180527849963000110550010001700261001694968|15|7896331701371||892869|PROCTOCAPS 20 S HERTZ|30039099|2.0|4.75|9.50|0.00|0.00|18|35.90|||||27.88
35180527849963000110550010001700261001694968|16|7896422506656|1832601690022|801126|CETOPROFENO MED GEL 30G|30049029|1.0|3.32|3.32|9.81|0.87|12|16.56|16.56|17.78|POSITIVA|Genérico|27.88
35180527849963000110550010001700261001694968|17|7896523206288|1438100800023|823757|CIFLOGEX SPRAY 30ML MENTA|30039099|3.0|2.24|6.72|4.38|0.45|18|13.29|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|18|7896523209364|1438100420069|824219|PEDILETAN LC CAP 60ML CIMED|30049021|5.0|5.3|26.50|56.35|9.50|18|13.44|22.03|23.82|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|19|7896523213569|1438101610023|169375|BESIL.ANLODIP.CIMED 5MG 30 S|30039099|43.0|2.77|119.11|491.49|0.86|12|19.05|32.82|35.22|POSITIVA|Genérico|27.88
35180527849963000110550010001700261001694968|20|7896714211275|1558402720015|104596|IBUPROFENO NQ 400MG 10 S|30049029|1.0|2.16|2.16|6.82|0.27|12|15.98|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001700261001694968|21|7896714257594|1558402340085|809855|TORSILAX 25X4 S NEO QUIMICA|30049099|1.0|31.83|31.83|94.71|15.02|18|113.75|105.34|113.93|NEGATIVA|Similar|25.56
35180527849963000110550010001700261001694968|22|7897316801499||22434|IBULIV 400MG 8 CPS GELATINOSAS|30049029|5.0|5.9|29.50|30.00|3.60|18|18.73|||||25.56
35180527849963000110550010001700261001694968|23|7897316803011||35154|BLEPHAGEL GEL 40G ALLERGAN|33049990|1.0|57.58|57.58|50.87|4.01|25|120.87|||||25.56
35180527849963000110550010001700261001694968|24|7897595901521|1130011300055|18069|CLORANA 25MG 30 S SANOFI/AVENT|30049099|1.0|6.59|6.59|0.00|0.00|18|10.29|9.59|10.3|POSITIVA|Novo (Referência)|25.56
35180527849963000110550010001700261001694968|25|7897930764538|1291600240012|77016|NUTRAPLUS 10% LOCAO 120ML|30049099|1.0|22.04|22.04|28.44|1.40|25|32.98|30.5|32.99|NEGATIVA|Novo (Referência)|25.56
35180527849963000110550010001700261001694968|26|7898014561333|1171700090054|1735|AEROFRIN 100MCG SPRAY PHARMASC|30049099|11.0|11.06|121.66|167.20|27.50|18|34.38|32.71|35.1|POSITIVA|Similar|16.16
35180527849963000110550010001700261001694968|27|7898029551770|1127800030012|53868|DAFLON 500MG 30 S SERVIER|30039089|1.0|58.48|58.48|73.78|3.49|18|86.29|81.75|88.43|NEGATIVA|Específico|16.16
35180527849963000110550010001700261001694968|28|7898029552210|1127800040108|110106|DIAMICRON MR 60MG 60 S SERVIER|30049079|1.0|79.62|79.62|101.78|5.02|18|137.93|131.69|141.33|POSITIVA|Novo (Referência)|16.16
35180527849963000110550010001700261001694968|29|7898049792351|1039201670012|164996|IVERMECTINA 6MG 2 S VITAMEDIC|30049059|5.0|2.2|11.00|41.10|4.10|12|13.95|13.95|14.97|POSITIVA|Genérico|27.88
